dbID,mean_mag,std_mag,skewness,kurt,excess_var,n_obs,baseline,mean_err,sf_at_300d,drw_at_300d,sf_excess,log_tau,log_sigma,peak_power,best_period,n_cycles,log_sf_at_300d,log_drw_at_300d,log_sf_excess,log_excess_var,rf_score,is_candidate,rf_nols_score,iso_score
2084967,19.518814285714285,0.12941310298609573,-1.282438527091534,2.3407434051319926,0.01640590082815738,70,3336.9561280000053,0.022000000000000002,0.1444991349455074,0.209358628761354,0.6901990894782783,3.14489,-0.764956,0.7239794328992253,321.4296155532816,10.381607563621827,-0.8401347528348881,-0.6791091348624798,-0.16102561797240822,-1.7849999180388687,0.0,0,0.0,0.3767306229072855
2085271,19.761478260869566,0.06993384217268062,-0.333155149208999,0.29500886794234793,0.004213491048593356,69,3321.0338219999976,0.025347826086956515,0.0796309492779129,0.1186487140394117,0.6711488609262286,2.72974,-0.976465,0.6323193188152494,317.6683039583935,10.45440725630269,-1.0989181070327299,-0.9257369644724659,-0.17318114256026348,-2.375357924384402,0.0,0,0.0,0.3584807053744591
2085308,20.19250847457627,0.12563835278645377,-0.21536002826231251,-1.2710303273507066,0.014900676212741082,59,3321.0338459999984,0.03244067796610169,0.131843405387997,0.1427245298142076,0.9237613573477864,2.80608,-0.905219,0.7053025654943569,305.74249165739707,10.862192651067348,-0.879941588094503,-0.8455013790407152,-0.03444020905378769,-1.8267940222724073,0.0,0,0.00599671021712567,0.35033007630808255
2085472,20.109436619718313,0.118707206657883,0.13970405039557468,-0.9210852341946403,0.012526453118712257,71,3336.956115000001,0.03473239436619718,0.0515856387476202,0.205464889679828,0.2510679018104024,2.85424,-0.751952,0.8383186969097176,298.8244886865529,11.166943277196555,-1.2874711875348415,-0.6872623807030455,-0.6002088068317958,-1.9021718826397283,0.0,0,0.0,0.377008863635385
2085856,20.302121212121214,0.12404734129911549,0.8459810721136888,0.35062475105889623,0.0144471289044289,66,3336.956121000003,0.03328787878787879,0.1597684134800927,0.1934861142679293,0.825735810988761,2.62848,-0.749747,0.5368832576197505,791.6831683168317,4.215014610067537,-0.7965090773826756,-0.7133501971215698,-0.08315888026110589,-1.8402184522053167,0.0,0,0.0,0.3527414277726472
2086073,20.16215909090909,0.07966504970580307,-0.1127407455802919,1.085650469011604,0.005328582288401229,88,3336.956108999999,0.03170454545454546,0.1151579531194727,0.1809005749141888,0.636581465670292,2.53489,-0.762864,0.3972713374876188,469.7500534073915,7.103684363194779,-0.9387060631133235,-0.7425600529209325,-0.19614601019239084,-2.273388323097916,0.0,0,0.0,0.37203302216135686
2087006,19.179700000000004,0.10125841763950848,-1.4026208604087174,0.7302616077310522,0.009996436645962711,70,3336.956112,0.017885714285714286,0.0632319617893954,0.1360816115299495,0.4646620588813281,3.22357,-0.955805,0.789638034675345,403.76423062798375,8.264615483174316,-1.1990633438693334,-0.8662005562854025,-0.33286278758393084,-2.0001547820783516,0.0,0,0.009949511640277511,0.3820324856540288
2087360,18.704455882352942,0.06709791655911809,0.14474239821079674,-1.0304420321582655,0.004339899912203666,68,3336.956134,0.014308823529411764,0.0944963676130647,0.1187985878555174,0.7954334249157148,2.25358,-0.876492,0.6347369223982136,416.8530805687204,8.005113287029879,-1.0245848852041906,-0.9251887217302585,-0.09939616347393226,-2.3625202861738672,0.003947029128385843,0,0.0,0.3763512708475858
2088044,19.47792537313433,0.0717743797953698,0.051473342184106215,1.4935689040525268,0.0046065409317050734,67,3321.0338269999993,0.02232835820895522,0.0851019848539793,0.1379548839817127,0.6168827256979207,2.9175,-0.930754,0.4736469466046086,311.79014533853245,10.651503508534946,-1.0700603106430493,-0.8602629196954086,-0.20979739094764058,-2.3366250655335583,0.0,0,0.0,0.3544077741717974
2088057,19.959926470588233,0.08564037602200433,0.33050396531573856,-0.9250745516627759,0.0064169172519754,68,3336.9561360000007,0.027735294117647052,0.0880844950083128,0.1661948287097577,0.5300074358038145,2.39717,-0.770129,0.5538381832694874,561.5168539325842,5.942753298729366,-1.0551005311446653,-0.7793824937754765,-0.2757180373691885,-2.1926735610270547,0.0,0,0.0,0.3502619885186845
2088288,20.66304918032787,0.1801588940060748,0.4008060093344695,-0.27044942737214184,0.02935183661202188,61,3310.0415280000016,0.051655737704918034,0.1771036109863102,0.1957068281908991,0.9049434433302312,3.35054,-0.802828,0.6449244134519252,286.7257791107054,11.544275991737694,-0.7517725838384899,-0.7083940215883135,-0.0433785622501763,-1.5323647187601082,0.0,0,0.017937913135708486,0.37724810316517293
2088951,19.948447916666666,0.13037652761902,0.6231084255740615,-0.08896952842106476,0.01606465317982459,96,3330.9723950000043,0.029437500000000005,0.1473011647479227,0.2060078715418034,0.7150268756503907,2.6522,-0.726139,0.2965219337551485,604.5916964531207,5.509457729144125,-0.8317938190664274,-0.6861161849616384,-0.1456776341047889,-1.7941286460050416,0.0,0,0.0,0.3768908878210826
2089238,20.515846153846155,0.1634802487029437,0.41028462427996576,-0.3165650393936179,0.025430551442307686,65,3336.956156,0.03895384615384615,0.0740369319307575,0.1712173509297948,0.4324148897801563,5.0,-0.875,0.5705210919064392,393.3631484794275,8.48314380464778,-1.1305515865851223,-0.7664522266259293,-0.36409935995919274,-1.5946442223742425,0.0,0,0.007968826645862149,0.38714435298448335
2089473,21.32451724137931,0.11451159275439612,-0.26106920451983073,0.43868331590234844,0.007034542044767125,58,3321.033847999999,0.07534482758620689,0.1468125493870819,0.2019511854991507,0.7269704756830916,2.3855,-0.682639,0.346311426178747,711.0428455941795,4.670652223811905,-0.8332368197835822,-0.6947535930796415,-0.13848322670394092,-2.1527641702838674,0.0,0,0.0,0.41990587418892134
2089718,20.11694117647059,0.10130165818759868,0.5610572370018742,0.4496775686996135,0.009028308165057054,68,3321.0338120000015,0.033911764705882357,0.1192251660164087,0.159576865990151,0.7471331466289558,3.2843,-0.889116,0.5161005882262768,405.77597342683146,8.184402304437679,-0.9236320641554917,-0.7970300685056285,-0.12660199564986319,-2.0443936254804442,0.0,0,0.0,0.34916563569048537
