dbID,log_tau,log_sigma,sf_at_300d,drw_at_300d,sf_excess
3522867,3.50582,-0.796008,0.21487035228873,0.20078565863446074,1.0701479067282942
352315,4.033,-1.03699,0.1537367178564254,0.11718121329461981,1.311957041013877
352330,3.4406,-0.78606,0.24615842749857555,0.20466973173547895,1.202710461440961
3524552,2.72489,-0.98307,0.07998772029649374,0.11669095882221517,0.6854663043634704
3526147,2.85508,-1.03586,0.022461295686616346,0.10688380564413003,0.21014685574914221
3527206,2.37016,-0.795763,0.1707132582107368,0.15426652198443935,1.1066124782923181
3528149,5.0,-1.0,0.08845082629668531,0.12839489999949613,0.6888967264044945
3530105,2.20858,-0.779279,0.12790316277410482,0.14377875318982314,0.8895831959624894
3530491,3.92269,-0.94181,0.08368782792242199,0.1456013121944054,0.5747738578803662
353104,2.99202,-0.848311,0.09151203544659507,0.16907249607381736,0.5412591496055086
353348,0.604729,0.406939,0.2344846272232799,0.3788989358345685,0.6188579725271609
3535355,2.62772,-0.784261,0.15356301638089812,0.17865564571878562,0.8595475153503699
3535476,3.45864,-0.776941,0.26503056709092493,0.20924107711573006,1.266627809148287
3536372,5.0,-1.05,0.060337467629989434,0.11443207507613934,0.5272775800827073
3536655,2.56426,-0.95245,0.08467445398639876,0.11836552150411113,0.7153641779329956
3536670,2.53376,-0.619982,0.1585194658476733,0.2512517762731184,0.6309187867207664
3537034,2.58652,-0.693111,0.13010246148876978,0.21698783383311324,0.599584129628357
3538376,3.04452,-0.8842,0.0661739443368074,0.1569631240199007,0.42158911368518304
3538946,2.33583,-0.643476,0.3375605878097707,0.2145677020184632,1.5732124855432537
3540522,2.80898,-0.598886,0.16997328964257633,0.28916489423822955,0.5878074864182621
3540612,2.64756,-0.4828,0.29244953867850004,0.3601861930387398,0.811939892007592
354287,1.715,-0.371376,0.11097649574885465,0.2263045030499427,0.4903857159411603
3543364,3.90489,-0.62515,0.16341812156593957,0.30176067608568524,0.5415487653518407
3546064,2.92932,-1.42631,0.049997522062493076,0.04417538546184238,1.1317959433694067
3546987,3.09737,-0.789342,0.22151473057579932,0.1967417372320492,1.1259163088233348
354705,2.93389,-0.91625,0.15491000971890487,0.14309350324401773,1.082578916631431
3548048,2.93735,-0.83158,0.03927880549868451,0.17401024152970146,0.22572697534001232
3548378,2.45737,-0.560933,0.20543912239324932,0.2777547552871869,0.7396421428710871
3550940,2.93853,-0.88218,0.058845745659123684,0.15490715716088413,0.37987751332888653
3551312,2.50453,-0.741043,0.04879444062490492,0.1876638186484136,0.2600098462044026
355181,3.416,-0.732661,0.14953994490420044,0.23108611306559387,0.6471178337823938
355336,3.40167,-1.03547,0.0803386141857881,0.11496131430856223,0.6988317302127829
3555115,1.40914,-0.440671,0.10341107516745875,0.13586799873172256,0.7611142883737365
3555298,1.77652,-0.22385,0.0,0.34058495309604697,0.0
355530,5.0,-1.35,0.04219689071728975,0.0573518951456386,0.735754077701104
3555409,1.96044,-0.45994,0.2270312235587614,0.24063670384822852,0.9434604942974609
3555699,3.17568,-0.830844,0.16688915483038477,0.18053111935038052,0.9244342772089116
355594,2.90184,-0.807354,0.2093048100175993,0.1827146539347617,1.1455283170244879
355610,3.12395,-1.00029,0.08273676385394331,0.12146221135171839,0.6811728761825543
3556397,2.87762,-0.880551,0.12869616428900552,0.1535942034358092,0.8378972735308388
3557074,2.89848,-0.847481,0.10578192371390951,0.16647451300668267,0.6354241367245398
355768,3.46574,-0.9357,0.08527204884397789,0.14523436340494386,0.5871341109970065
3558795,2.92796,-0.805168,0.14584486715248193,0.18459021078715634,0.7901007671563357
3559214,2.56889,-1.00536,0.10203578237537954,0.10498671721468475,0.9718923029732331
3559580,0.678662,0.006626,0.08231796758673414,0.16412581116366962,0.5015540639408933
3561128,5.0,-1.025,0.05679185518025313,0.12121260180416782,0.4685309475660506
3561447,3.12804,-1.05383,0.02920385017193511,0.10742940803284626,0.2718422330225082
3563123,3.52939,-0.958248,0.11649767086544381,0.13836429564567948,0.8419633860151952
3563493,2.21756,-0.788009,0.0,0.14187339746838196,0.0
3564805,0.561381,0.519006,0.22925174729184453,0.4665695432959234,0.4913560059500943
3565132,2.0559,-0.500377,0.1870483688987744,0.24038026797805737,0.7781352873599789
3565411,2.57635,-0.779652,0.08719251489356916,0.17707069271228204,0.4924164104064709
3565529,4.32919,-1.05765,0.050475886580132766,0.11212250602711334,0.45018514452331937
3567505,2.84056,-0.876877,0.07990625575471459,0.15362134498053132,0.5201507366365087
3568219,2.93275,-0.799894,0.07934951249215917,0.18701721365269391,0.42428988723742633
3568317,5.0,-1.125,0.04787168178230911,0.09628259201744187,0.4971997614442808
3568447,2.56445,-0.420472,0.1696257224429287,0.40293684029379057,0.4209734764367802
357085,2.76584,-0.965866,0.04334153768486874,0.12282644911524872,0.35286811592347783
357125,2.98054,-0.816171,0.13571962813210758,0.1817046604898943,0.746924309845403
3571892,5.0,-1.2,0.04234401238209916,0.08101170514848205,0.5226900520670323
3574077,1.3915,-0.689315,0.09931980532005484,0.07510240365972624,1.3224584098540006
3574597,3.00111,-1.12295,0.09248960716549924,0.08996833479390771,1.028023997302685
3576581,5.0,-0.9,0.07528403008065644,0.16163960235413657,0.46575238360037835
3576705,2.67987,-0.402434,0.20593445559206502,0.43813189168824285,0.4700284537574812
3579762,5.0,-0.625,0.27307285532202824,0.30447228979986274,0.8968726037483604
3580274,4.64212,-0.787222,0.055629827304696844,0.20936649535506419,0.2657054903190424
3580338,2.75073,-1.07432,0.06775104829782674,0.09528490577927996,0.7110365250794995
358199,2.92977,-0.799875,0.22036448004395068,0.1869187592969758,1.1789318572023926
358395,2.17515,-0.544431,0.13930471813395998,0.24058879185441867,0.5790158263825269
3584331,5.0,-0.85,0.1904673029111846,0.18136261678737234,1.050201559092448
358462,2.50374,-0.66062,0.18103233708569078,0.2257594587576552,0.8018815162027058
358506,2.44157,-0.609419,0.15527913010904798,0.24642554830309416,0.6301259393691618
3586971,5.0,-0.65,0.3971656462507779,0.2874403767132401,1.3817322771149974
3587308,4.16511,-0.78063,0.09095745669581688,0.21184126957629348,0.4293660856439451
3588547,5.0,-0.7,0.0917648596886857,0.25618150540319246,0.35820251561197264
358873,2.42288,-0.482125,0.20313230982322256,0.3271296478907837,0.6209535306046023
3589133,5.0,-0.8,0.20511748942013555,0.20349220295592682,1.0079869716903145
3590384,2.19947,-0.536705,0.17514602502283846,0.24960358405034172,0.7016967552337463
3590520,2.81117,-0.773356,0.1346381537025541,0.19360268683998655,0.69543535732969
3591661,1.08096,-0.25301,0.15233562154965655,0.14344647665242138,1.0619683738818768
359174,2.52942,-0.848152,0.10786366780957016,0.14829192653536538,0.7273738384122099
3592540,2.78376,-1.59066,0.026065067717196164,0.02928033802496773,0.8901901233165457
3592588,2.44457,-0.688737,0.09028099534042673,0.2056071097740376,0.4390947153512621
359293,2.72907,-1.19578,0.03340803457543624,0.07159169451352107,0.46664679195610714
359461,2.55962,-0.57095,0.29793505016638605,0.28437856276655815,1.0476705672465059
359536,2.83226,-0.74978,0.2205026650345896,0.2054486457817531,1.0732738792001009
3596519,2.52669,-1.03907,0.03955755300824307,0.09542873316529918,0.4145245535191429
359691,3.21356,-0.814623,0.1677153894305818,0.18816512063748334,0.8913202875345866
3597488,5.0,-1.25,0.07241444924196033,0.072201758213399,1.0029457873855745
359774,1.36889,-0.298372,0.0,0.18000822120878615,0.0
3598358,3.25295,-1.05423,0.012293048752001783,0.1087970288112261,0.11299066607169458
360170,1.10231,-0.15517,0.09366773427624082,0.18416406206189143,0.508610275140229
360417,2.87956,-0.934786,0.110543556021044,0.1356189597125333,0.8151039961916775
36047,2.64101,-0.792313,0.11215839414125073,0.17620603049404301,0.6365184768465825
360487,2.50218,-0.88404,0.1273509002660015,0.13486959843303595,0.9442520905052775
3610060,2.68985,-0.594501,0.1752093109157696,0.28244364159453433,0.6203337059621035
361120,1.31686,-0.272447,0.1523843824018717,0.17997110364238247,0.8467158300294257
3611729,1.88329,-0.387781,0.16209961119822988,0.262324947500155,0.617934408232881
3612178,2.48527,-0.716234,0.16867771956284922,0.19691542890416033,0.8565998129326141
3612297,3.61601,-0.775329,0.2570577722533627,0.21167462699007175,1.2144004971621825
3614443,1.93811,-0.537375,0.08188875581205131,0.1968266712329164,0.4160450171671481
361500,3.10058,-0.535923,0.13413605585927021,0.3527771572702284,0.38022885862907946
3615474,1.98712,-0.524546,0.12429065397955849,0.21295353066215225,0.5836515299515923
361548,2.16762,-0.791426,0.11680016725059754,0.13541582599034582,0.8625296666500749
36155,3.22977,-0.781489,0.17802216128408535,0.20341571202278358,0.8751642609797319
361563,5.0,-0.875,0.2051430867626586,0.17121735092979481,1.1981442631172032
3615869,3.83866,-0.614982,0.19216151440662507,0.308435129610319,0.6230208428248898
3616952,2.17561,-0.648053,0.07502642809224412,0.18958851475220326,0.395732980926115
3617110,2.59647,-1.10515,0.05359429656085801,0.08434760301457837,0.6353979798524321
3618156,2.897,-0.755683,0.146314876774263,0.20559546459028696,0.7116639322070698
3619919,5.0,-0.975,0.07672054726656627,0.13600277611823175,0.5641101561035088
3622766,5.0,-1.25,0.012591155232252998,0.072201758213399,0.1743884850426865
362315,3.49529,-1.20543,0.0626290041184018,0.07817429610173282,0.8011457376846602
362377,4.52481,-1.02967,0.1792203654553221,0.11973691068901296,1.496784612397448
3624333,3.20313,-0.71306,0.19279381769224557,0.2374819576376082,0.811825115516541
362495,3.64016,-0.890549,0.13909225582015386,0.16250712774160367,0.8559148004961302
36251,2.02342,-0.627019,0.10478788097867048,0.1742061433210865,0.6015165652656211
3625319,5.0,-0.95,0.07833335063137671,0.14406144723768982,0.5437495744585501
3625595,1.30298,0.044077,0.24301171228500956,0.36710205838300897,0.6619731672315166
362609,2.56676,-0.844268,0.1237129064070468,0.15200239660022224,0.8138878673894929
362683,5.0,-0.875,0.16413590904690947,0.17121735092979481,0.9586406293262358
362916,3.63829,-1.04385,0.08947395648393358,0.11416669737860335,0.7837132766240675
362968,5.0,-0.775,0.12207997063715735,0.2155498740255984,0.5663653072822455
3632843,2.8153,-0.949256,0.1557323814332319,0.1292567201811659,1.2048300561468508
3633057,3.4498,-0.927183,0.04958004190756131,0.14797042908336838,0.33506723076154155
3633437,1.8364,-0.542257,0.1920996427046978,0.17476945488585396,1.099160278494675
3635145,2.46223,-0.721915,0.16528313289229354,0.1921908613260571,0.8599947560039609
3635772,5.0,-1.025,0.02439711659695874,0.12121260180416782,0.20127541389116407
3636907,5.0,-0.9,0.12949241566317993,0.16163960235413657,0.8011181280901366
3640644,3.04892,-0.596021,0.11904592572798237,0.30497276030933773,0.39034937286606375
3641610,2.58723,-0.657643,0.15676161425458573,0.23551799567055717,0.6656035510503582
3642978,2.60253,-1.05824,0.04067647969035715,0.0941862907797044,0.43187261493816315
3643041,2.71659,-0.736109,0.060436090280587766,0.205551773942894,0.2940188212502511
3644174,3.364,-0.874682,0.07671782061555162,0.1660304869726674,0.46207068360993975
364543,2.6151,-0.701082,0.1784291161636725,0.2153734163760003,0.8284639727874762
36457,2.70396,-0.787174,0.17376737587197208,0.1820462197212022,0.9545233959710403
364570,2.9585,-0.880233,0.17714362534395706,0.15617721610374893,1.1342475539215662
3645724,2.19204,-1.06019,0.048254181367188446,0.07434902660356797,0.6490223688399003
364633,3.11369,-0.953364,0.11553782449435802,0.13514543087542585,0.8549147666032327
3646330,2.85313,-0.914877,0.15280000848361402,0.141157401071856,1.0824796101610807
3646705,1.58209,-0.596853,0.06178061214246103,0.11569930944512541,0.5339756342431994
3647154,2.42516,-0.688038,0.17469260026445285,0.20386107223444258,0.856919854044299
364825,5.0,-0.8,0.15536348730256114,0.20349220295592682,0.7634861928159989
3649092,3.36301,-1.51874,0.045621110401717895,0.03767890137914486,1.2107866400523295
365091,3.04601,-0.955346,0.0,0.13327486623970192,0.0
365109,3.18148,-1.043,0.0502101832300975,0.11083482243703789,0.4530181230598396
3651648,5.0,-1.1,0.06534637661087407,0.10198769426420039,0.6407280513822919
3652025,2.68788,-1.04722,0.1057920792345863,0.09952676591147305,1.0629510390067947
3652152,5.0,-0.825,0.08566760212062231,0.19210902743992525,0.4459322045519781
3653928,3.04738,-0.826502,0.18855902195839047,0.17934150787366218,1.0513964346236098
3654791,2.28854,-0.549146,0.2739632191637143,0.25860100000594394,1.059405103450556
3655497,2.48889,-0.999547,0.048567012642133846,0.10273358792266624,0.47274716696055785
3656009,2.68965,-0.571613,0.1966625955045549,0.29770912463478005,0.6605863886295531
365604,5.0,-0.975,0.0797782452868742,0.13600277611823175,0.5865927708528561
365643,5.0,-1.4,0.09213455303016918,0.05111493035229863,1.802497868923065
365671,5.0,-0.825,0.21259778007296795,0.19210902743992525,1.1066516910010893
3656885,2.27607,-0.946229,0.07738850420136145,0.10277258714324636,0.7530072595476837
3657458,2.61245,-0.940699,0.1383877704134297,0.12392185867013694,1.1167341411639011
3657987,5.0,-0.925,0.1458963387706037,0.15259762464095436,0.9560852543667173
3659458,7.5,-0.911674,0.2485553751376222,0.1574707959668072,1.5784220408082172
3662986,1.72092,-0.746819,0.06956183392849703,0.09597471732174885,0.7247933192165142
366519,2.69908,-0.822994,0.13064711719272334,0.1673797501097361,0.7805431487803607
366642,2.49007,-0.502968,0.268870514440229,0.3225027637929158,0.8336998767950872
3666566,2.6791,-0.929235,0.055769055039511205,0.13022523048080367,0.4282507685615657
3667779,2.28601,-0.544591,0.1547493364859998,0.26088342553935895,0.593174273781732
3668244,3.02096,-0.761503,0.23630309741125702,0.20745511839344757,1.1390564823910394
3668443,2.22998,-0.945445,0.08110837581563898,0.09964670250305792,0.8139594565424778
36689,2.64423,-0.979559,0.14066857367247224,0.11462113662154944,1.2272481133817839
3670499,3.43051,-0.609567,0.2866327499315696,0.30709501557784596,0.9333682912183596
367098,3.5747,-0.927605,0.08508747133261031,0.14880311322392106,0.5718124405406052
3671397,5.0,-0.875,0.11384393557263686,0.17121735092979481,0.664908871410567
3671871,0.532135,-0.131276,0.08574580218642013,0.10092793451474946,0.8495745266033297
3673912,2.73386,-0.741118,0.12503213746165426,0.20423611853135168,0.6121940544148216
3673947,1.93287,-0.453857,0.12239336345025646,0.23728370301512838,0.5158102385246959
367514,5.0,-1.0,0.15733841799693304,0.12839489999949613,1.2254257606614476
3676815,1.14565,0.113538,0.0,0.35940398273598284,0.0
367724,3.33381,-1.13555,0.06923172283383407,0.09084970064845165,0.7620467909050176
3677716,2.06091,-0.66383,0.1353442809289161,0.16574525841011623,0.8165801074925676
367841,3.61974,-0.818651,0.052581984361233854,0.19160805378259987,0.27442470879065356
3681502,3.33329,-0.944295,0.09131812525451871,0.14111095785675357,0.6471370235273917
3682546,3.21266,-0.788935,0.12632299869778194,0.19961210211191338,0.6328423846113218
368570,2.66668,-0.78498,0.13912259968948537,0.1807892326867449,0.7695292336936035
368580,5.0,-1.05,0.08781310502505547,0.11443207507613934,0.7673819160111142
3687141,4.14472,-0.913303,0.17381332253324921,0.15603799240000268,1.1139166805458478
368799,2.96528,-0.692558,0.12251281112148607,0.2408907203340517,0.508582526348849
368825,2.31679,-0.848001,0.13492283615893827,0.132379966774178,1.0192088685827976
3688270,3.84391,-0.796301,0.10984989758757145,0.20318959131803854,0.5406275827172222
369079,2.11771,-0.156414,0.21668481728923256,0.5606648605075997,0.3864783269867426
3691660,2.42689,-0.879281,0.05833670900180799,0.13136813544020076,0.4440704650814129
369203,2.14386,-0.988558,0.11873662912839601,0.08435752106412577,1.4075405207573182
3692754,3.89533,-0.925351,0.13615090512191722,0.15113725070379552,0.9008428067065405
3694122,2.40421,-0.853772,0.08142723783678553,0.13761704515774953,0.5916944208724
3696348,2.48202,-0.81952,0.21563386477166188,0.15499580186518222,1.3912239052721156
3698040,2.83048,-0.973251,0.09750731216645181,0.12275778951760219,0.7943065165120969
3699181,2.51501,-1.0275,0.09708880107467482,0.0974971639710558,0.995811540769512
3699926,2.4847,-0.640422,0.12990337947874958,0.23440877526508364,0.5541745582342085
3703096,2.81804,-0.521407,0.18678840044835732,0.3464121268447415,0.5392086072439203
370474,2.48995,-0.772964,0.03541970575196184,0.17318602991829393,0.20451826148259317
3706602,2.46564,-0.509253,0.15431504002833715,0.31414352136564344,0.49122464584817616
3706717,4.43093,-0.978241,0.1384416805051815,0.13471672213014013,1.027650304402767
3707189,2.64969,-0.761491,0.20538997152743463,0.18973884687217343,1.082487718847608
370970,2.94022,-0.811214,0.03977436360270488,0.1824632944452051,0.2179855610063501
371008,2.3397,-0.650554,0.12014260045647598,0.2116053527328107,0.5677673031654229
3710283,2.3141,-0.780539,0.17716797545105006,0.15435967535764766,1.1477607415314661
3711085,3.53421,-0.93457,0.12179520021930385,0.146152834355929,0.833341349526575
371312,3.05798,-0.80382,0.15168208167317962,0.18925140376487157,0.8014845790080978
371578,2.55419,-0.842625,0.08715861205821235,0.15178991452392562,0.5742055546416038
371686,5.0,-1.0,0.05982367056302284,0.12839489999949613,0.46593494417034953
3717597,1.47532,-0.38975,0.08893890953699359,0.16486212602935305,0.5394744789422306
3718907,2.84718,-1.01358,0.08484967198955304,0.11230837646978241,0.7555061755556819
3719137,2.35372,-0.721895,0.14509114225354888,0.18109148131195527,0.8012035751345432
3719326,2.60778,-0.550276,0.2121307806168321,0.3039573259519571,0.6978965877939098
3720377,5.0,-0.875,0.08839053096860656,0.17121735092979481,0.5162475093125919
3720533,2.19382,-0.625502,0.15516362955920016,0.20256402966680345,0.7659979405742867
3720552,5.0,-0.75,0.1408640387726935,0.22832200702311048,0.6169534010728778
37210,5.0,-1.0,0.06112248631504838,0.12839489999949613,0.4760507334425919
3721053,1.38663,-0.362719,0.12094461542375474,0.15842181043410336,0.7634341199128165
3721100,2.64739,-0.960748,0.04753254524158008,0.119826657816585,0.3966775516207478
3722392,5.0,-1.175,0.04018029136222725,0.08581195046149374,0.4682365468462028
372246,3.17942,-0.848755,0.10121111050121356,0.1733094084935491,0.5839908599363827
3722575,2.45958,-0.683414,0.1284512701905254,0.2097300261696145,0.6124600875539075
3723041,3.20071,-1.05025,0.07406857529447855,0.10922690945070918,0.678116552660528
3723184,2.94831,-0.712255,0.1243428933251994,0.22950296739866488,0.541792094170207
3723534,5.0,-0.75,0.22106679483309494,0.22832200702311048,0.9682237718360579
3723692,2.71475,-1.04675,0.044189152055909536,0.10047059419104695,0.4398217449762757
3723794,5.0,-1.125,0.1349612263159148,0.09628259201744187,1.4017199110246865
3723929,3.60494,-1.04898,0.10566052936379658,0.11267192405718679,0.9377715899319198
3724335,2.80166,-0.389902,0.5359587267288,0.4670177817737297,1.1476195289464848
3724915,2.19488,-0.463928,0.09628539893867868,0.2940981861650575,0.3273920189519298
3725556,3.15198,-0.912466,0.06668948971372864,0.14919251660801158,0.4470029142879103
3725577,3.01196,-0.556427,0.1310915710486377,0.33218385737196315,0.394635585503024
3726025,3.13147,-0.80449,0.07278334252048112,0.19083051167114928,0.3814030674817127
3726422,5.0,-0.7,0.10680501086010719,0.25618150540319246,0.41691148114697674
3726755,3.26856,-0.952533,0.15377480692310935,0.13770248637702728,1.1167177221628104
3726838,3.25796,-0.765429,0.1688055175410259,0.2116517692630257,0.7975625156775631
3727050,5.0,-0.825,0.13115593437156783,0.19210902743992525,0.6827161436366224
3727086,2.84532,-0.857508,0.1110031796046986,0.16080466582812283,0.6902982511921956
3727746,5.0,-0.975,0.08392015605677011,0.13600277611823175,0.6170473754433918
3727819,2.83733,-0.587784,0.36559102833630885,0.29868773221752404,1.223990773313922
3727929,2.31909,-0.666737,0.09910761827427804,0.20124507253200838,0.49247227287274226
3728239,2.40224,-0.687754,0.1467461488536919,0.2014732008558802,0.7283656001408535
3728258,2.466,-0.733083,0.12567707826011928,0.1876615338834348,0.6697007940805978
3728761,2.48932,-0.889335,0.07450735637402667,0.1324380259940933,0.5625828066732864
3728914,3.26415,-1.22393,0.03555940703346309,0.0736833992482874,0.4825972660902935
372907,5.0,-0.975,0.13564804572013697,0.13600277611823175,0.9973917414907296
3729071,1.9571,-0.683333,0.11032674496333879,0.14338625972929891,0.7694373587233974
3729310,2.74143,-0.787831,0.16689963859068765,0.18380954250660114,0.908003122768742
372932,1.80479,-0.557925,0.1895184687570036,0.16283866941830527,1.1638419144175294
3729381,2.57539,-0.712926,0.15898104194561444,0.20639819872797488,0.7702637083337414
3729653,2.50871,-0.913914,0.05345053788316844,0.12628142927705155,0.42326522743025147
3730449,5.0,-0.825,0.17178831301865669,0.19210902743992525,0.8942230113177628
3730523,5.0,-0.825,0.05742386263566783,0.19210902743992525,0.2989128798417604
3730560,3.58156,-0.819636,0.15382506219226505,0.1908603886170326,0.805955930965434
3730636,3.11498,-0.607333,0.10214589460073206,0.29985011198090344,0.34065651643724393
3730944,3.4268,-0.788656,0.162390339066775,0.20327384141151691,0.7988747491519311
3731050,2.63451,-0.924615,0.12645238918568977,0.12963433281330158,0.9754544682835339
3731149,5.0,-0.775,0.16728304650220527,0.2155498740255984,0.7760758258774904
3731490,2.78857,-1.09919,0.04890082285801015,0.0909056228585947,0.5379295726742475
3731788,3.54081,-0.778566,0.0,0.20938879912984376,0.0
3732599,2.04046,-0.609245,0.06097201035320701,0.1844226260946086,0.33061024910212716
3732660,2.03316,-0.607211,0.06326351813859855,0.1840238226233059,0.34377895881501197
3732812,5.0,-0.75,0.23685105769114032,0.22832200702311048,1.0373553595609666
3732860,3.23731,-1.02651,0.11877935727341603,0.11579390964802808,1.0257824235701398
3732889,1.09564,-0.188216,0.1320480421892328,0.16936508542968562,0.7796650759170459
3733474,2.92292,-1.00419,0.14484464142402317,0.11661715779231331,1.24205257756308
3733706,3.03764,-0.8933,0.08903247619931583,0.15354913394691255,0.5798305331379957
3734237,2.36569,-0.8754,0.0577635814021735,0.12808350865422546,0.45098375278047853
3734258,5.0,-0.8,0.20828458245803866,0.20349220295592682,1.023550678760649
3734317,5.0,-0.875,0.11470423924162568,0.17121735092979481,0.6699335004234382
3734434,5.0,-0.6,0.25429674267149677,0.3225134071837637,0.788484252149561
3734754,3.92469,-0.918995,0.1638943346829795,0.15346104565191068,1.06798656288798
3734884,1.68863,-0.332454,0.1228034506844168,0.24023089137396503,0.5111892562278757
3735347,2.92999,-0.808269,0.10630580289341417,0.18334844467083522,0.5798020435039118
3735404,3.32005,-0.978703,0.0862490802626545,0.13022472840585558,0.6623095422695179
3735893,2.75336,-1.09767,0.026367553228311327,0.09036368431469878,0.2917936937640148
3736155,3.48801,-0.875926,0.16151221948922306,0.16687602306494886,0.9678575539061224
3736211,3.41577,-0.747779,0.2268158636845259,0.22317694164678406,1.0163050985952709
3736513,2.57412,-0.911065,0.10094411786789077,0.13072112586072773,0.7722096730978141
373723,3.22178,-0.982291,0.05186745023968486,0.1280073983254332,0.40519103519174915
3737743,3.34632,-0.875503,0.123724166683343,0.165497556200255,0.7475890854462802
3737948,3.4335,-0.902982,0.0419922032375463,0.15629301569355225,0.2686761340627114
3737973,3.33444,-1.24456,0.025105461766841267,0.07068625787019173,0.35516750388661045
3738546,2.88038,-0.935507,0.07203073587225801,0.13541772467043126,0.5319151244607057
3738623,2.6062,-0.651994,0.18112769461968437,0.24034575807722564,0.7536130284499805
3739004,2.16579,-0.699353,0.05496978049507576,0.1671490228224608,0.3288668971368294
3739176,2.73963,-0.833047,0.1290257012340847,0.16554949678187292,0.7793783958406604
3739200,2.71081,-0.823998,0.1114581873898544,0.16759894408376794,0.6650291742539038
3739253,1.8932,-0.638852,0.0961986580892986,0.1487045664279932,0.6469112576706285
3740075,2.82431,-0.846641,0.09253471282131406,0.16406599516065276,0.564009091163007
3740412,5.0,-0.925,0.1308377635164669,0.15259762464095436,0.8574036707603669
3740661,3.21252,-0.68885,0.11346837053166477,0.25134230817720793,0.4514495444661244
3741108,2.34682,-0.60914,0.22443508881391278,0.2337959428960374,0.9599614348898812
3741204,3.03705,-0.881012,0.0,0.15794156664335893,0.0
3741421,2.57051,-0.368231,0.6047404902981607,0.4555627671961247,1.3274581108113546
3741491,3.26916,-0.825534,0.061842333613829535,0.18448645075644418,0.3352134173553629
3741594,4.10778,-1.22536,0.05353906914471546,0.07602665214143418,0.7042144779059252
3741683,5.0,-1.0,0.11188232141922128,0.12839489999949613,0.8713922548299063
3741689,3.372,-0.897742,0.08640846646552107,0.15753632484160227,0.548498681509817
3741808,2.48282,-0.608752,0.3762304359153989,0.25191508619568004,1.493481163026316
3742167,2.1692,-0.782906,0.20343458796121006,0.1382736717835576,1.4712460104455032
3742193,3.70716,-0.677858,0.18538858687554832,0.2658420753035799,0.6973636007913449
3742361,2.19241,-0.330587,0.1818643644555568,0.39902759489413187,0.455768891130971
3742385,2.38219,-0.566225,0.095776054583486,0.26353493308395026,0.3634283070661304
3742695,2.53749,-0.858363,0.11430736690761956,0.14535461909404027,0.7864034016948989
3742911,5.0,-1.1,0.14430028215000687,0.10198769426420039,1.4148793458963314
3743181,2.64906,-0.874004,0.07882795861129181,0.1464025678799214,0.5384328960400891
3743328,3.09486,-0.939395,0.10810213090901895,0.13921882524451143,0.776490756326654
374371,4.19984,-1.09482,0.06500459308619813,0.10279974298412435,0.6323419806237937
374406,2.33743,-0.912342,0.050344972728861806,0.11564564094436405,0.43533826539196807
3744102,3.50575,-0.542159,0.22776970738875824,0.36023015824166565,0.6322893910397019
374452,2.68117,-0.689685,0.1579544646511325,0.2262231541631879,0.6982241284514615
3744633,2.53498,-0.694102,0.2173437262420695,0.2119429019164893,1.0254824496444248
3744713,2.89361,-0.578521,0.18052078297641994,0.3089378213223061,0.5843272351820197
3744887,2.68751,-0.754467,0.24922330291724576,0.1952726914212935,1.2762834429293333
3744937,1.9127,-0.53936,0.08173972861181268,0.1908528915646888,0.4282865611397213
3745383,2.61634,-0.499438,0.28121014003257977,0.3427955784707254,0.8203435449404287
3745416,2.629,-0.900922,0.1044098987945693,0.13663317466661562,0.7641621374115695
3745446,3.43166,-0.946477,0.1334931728009562,0.14138205693139225,0.9442016596613513
3745998,2.63612,-0.882059,0.07280182003219454,0.1430621115556309,0.508882605188481
374602,2.10942,-0.669777,0.17300042591976814,0.17070349057238793,1.0134557022804767
3746233,1.58958,-0.480027,0.11383332691171628,0.15271793541038542,0.7453828301556201
3746591,5.0,-1.175,0.06480999874633545,0.08581195046149374,0.7552560965901541
3746646,2.97565,-0.684745,0.09756479328573826,0.24571114075984776,0.39707110139175894
374683,2.91719,-0.906228,0.15743192739945053,0.14596089865063142,1.0785897377644673
3747037,5.0,-0.55,0.29695492618900815,0.36186599461998625,0.8206212537347023
3747101,2.93415,-0.710745,0.17582680398619513,0.22969227991994284,0.7654885225027065
3747294,2.72566,-0.767389,0.1062909332916031,0.19178612690353639,0.554215964458497
3747403,2.84028,-0.805395,0.13523528540134216,0.18109451214251937,0.7467663365464852
3747508,2.92314,-1.0808,0.08478911822949758,0.09776222251354987,0.8672994133060528
3748803,5.0,-0.85,0.06561153621285312,0.18136261678737234,0.3617699026132569
3748836,3.08395,-0.914702,0.0982698136975588,0.14714615764597028,0.6678381227866876
3748897,5.0,-1.25,0.0,0.072201758213399,0.0
3748904,2.68903,-0.779471,0.20538429932017613,0.18443712278346142,1.1135735378029497
3748997,2.87798,-0.839677,0.11879913844013185,0.16876500353517665,0.7039323079525185
3749188,5.0,-0.95,0.05035149180781751,0.14406144723768982,0.34951399401632827
3749360,5.0,-0.8,0.26282326514654253,0.20349220295592682,1.2915643023603507
3749416,5.0,-0.7,0.2575950570461986,0.25618150540319246,1.0055177739735015
3749427,2.81448,-0.699036,0.18525352652759197,0.22992475348312624,0.8057137116434373
3749704,5.0,-0.8,0.3692624939980834,0.20349220295592682,1.81462723698588
3749816,2.44407,-0.552121,0.2829744314353399,0.28154164908244683,1.0050890600291735
3749829,3.4314,-0.735041,0.13076544970625617,0.2300504964645629,0.5684206368422219
