dbID,peak_power,best_period,n_cycles,n_obs,baseline,redshift,rest_period
2474692,0.540193871186681,888.0856219709208,3.75747121836555,58,3336.956164000003,0.987,446.94797280871705
2474924,0.7537059175774954,400.4552904753232,8.332905661051893,65,3336.9561570000005,1.4431,163.91277085478413
2475121,0.43550064364126306,340.22899582237346,9.761172871150121,70,3321.034044,2.0275,112.37951967708455
2475129,0.7408695445596227,393.9974914889804,8.469485689843108,67,3336.956116000001,1.908,135.4874454913963
2475389,0.42670001629387316,455.7305699481865,7.287274602574016,74,3321.033808,0.3625,334.4811522555497
2475481,0.5926043162137559,396.8775381283278,8.367905648331671,69,3321.0337930000023,2.1111,127.56823571351862
2475517,0.6617815707859387,287.40033982485943,11.579445445429993,35,3327.9365560000006,0.5194,189.15383692566763
247562,0.7089836250657229,804.7209515096065,4.126938376302921,51,3321.033776999997,1.2859,352.0368132943727
2476138,0.7451537462221519,437.76627513438183,7.599986008466966,72,3327.0175660000023,2.4349,127.44658509254472
247700,0.5932268382167365,245.03008691776242,13.553576014992062,51,3321.033909000005,2.4002,72.06343359736557
2477041,0.7456135985333394,441.3246362267937,7.5002417773454875,57,3310.041473999998,0.663,265.37861468839066
2477056,0.3261960386020377,512.6238489334421,5.058097303499933,30,2592.9013080000004,1.8364,180.7304501951213
2477225,0.44263351231752857,238.33730760893124,13.934175334602763,70,3321.0338330000013,1.4381,97.75534539556674
2477355,0.7601170426640728,285.8870181369044,11.672289755395628,68,3336.956112999993,1.6864,106.4201228919388
2477635,0.5359529042416102,412.9777443891445,8.080232289359447,67,3336.9561049999975,1.4356,169.5589359456169
2477748,0.45885844144315924,332.5871587385615,9.985454247830969,73,3321.033857000002,2.0091,110.5271206468916
2477965,0.7419720314131101,446.5678310316815,7.472450868865343,68,3336.956177,0.9304,231.33435092814003
2478255,0.7178354968937806,725.8293447763657,4.575502190564142,70,3321.0337569999974,1.4381,297.70286074253136
247841,0.22651919794859351,583.6496350364963,5.717356925600298,64,3336.9332829999985,2.1517,185.18565695862432
2478562,0.8562998869248171,411.2399476341874,8.114377448487428,66,3336.9561570000005,1.2945,179.22856728445734
2479049,0.6447064387749972,600.136462882096,5.533797751683103,68,3321.033808999993,1.8315,211.9500133788084
2479074,0.6688701912913816,417.56551462210405,7.953323968828058,72,3321.033816000003,0.6841,247.94579574972036
2479332,0.703924847529457,390.5337003818488,8.544604759428582,71,3336.956115000001,1.6078,149.7560013735136
2479472,0.5603323817393607,321.4296155532816,10.332071888532907,70,3321.0338950000005,3.9966,64.32966728440972
2480467,0.6581352314348204,318.4965237543452,10.373865909281935,57,3304.040230000006,1.9814,106.82784052939735
2480595,0.826627542986353,392.4154546265726,8.503630692056932,54,3336.956103999997,2.7469,104.73069861127135
2480763,0.7350712877983756,310.20667277985467,10.757202967610406,69,3336.9561410000024,1.9119,106.53067508494614
2481079,0.4558994209098774,205.4662679872921,16.10499452009641,67,3309.03312,0.9037,107.92996164694652
2481227,0.8004093106307357,405.43929197013,8.191198627696581,71,3321.0337720000025,1.4597,164.8328218767045
2481334,0.6253372057667543,340.22899582237346,9.761172462601747,73,3321.0339049999966,3.3654,77.93764507774166
2481448,0.682047672816623,334.8663671666793,9.884611201794543,65,3310.023844000003,1.9588,113.17641177730137
2482104,0.5592974125547456,318.2890641962799,10.48404263723681,67,3336.9561200000026,0.8216,174.73049198302587
2482296,0.8046701729350338,407.12830957230136,8.196325400475233,70,3336.9561049999975,2.1675,128.5330101254306
248292,0.7778702154882678,310.4037267080745,10.69907893252628,55,3321.033973000005,1.9336,105.8098332110971
248322,0.5748668405187422,338.8135593220339,9.801950883091541,56,3321.0338669999983,1.5513,132.8003603347446
2483363,0.7918403059276498,327.68050070784585,10.134975205500464,74,3321.033749999995,1.3974,136.68161370978802
2483438,0.591838233001773,420.4397705544933,7.898952591045529,73,3321.0338150000025,1.019,208.2415901706257
2483643,0.38347692038793646,333.2676568657169,10.012841235129363,68,3336.9561369999938,1.017,165.22937871379122
2483775,0.6553417860234627,305.16966206370125,10.934757280372901,70,3336.956183999995,1.5157,121.30606275140171
2483789,0.4558872176212792,424.8261205564142,7.854875118388278,71,3336.9561239999966,0.5155,280.32076579110145
2483888,0.6749857342564671,397.20014450867046,8.401195800489344,69,3336.956186000003,1.0142,197.19995259093957
248403,0.7081970398153158,340.22899582237346,9.76117236560826,57,3321.033872,2.019,112.69592441946786
2484122,0.6443933119324338,455.3059322911274,7.307213495458417,37,3327.0176530000026,0.5645,291.0232868591418
2484587,0.6516278265139966,322.0651775906261,10.361120481772701,67,3336.9561079999985,1.5338,127.10757660061017
2484608,0.5543605596642679,310.4037267080745,10.69907848794398,66,3321.033835000002,0.5419,201.31248894745084
2484948,0.5875307743196448,402.1029532778641,8.259163062413696,69,3321.0338589999956,1.4848,161.82507778407282
2485015,0.5363355518042516,679.4067665688243,4.888137733411252,71,3321.0338520000005,1.2603,300.5825627433634
248519,0.7526317540347733,405.77597342683146,8.208839027283192,63,3330.9496470000013,2.2861,123.48253961438529
2485486,0.5347211879793098,450.68661610985856,7.368831732048743,69,3321.0338379999957,0.7107,263.4515789500547
2485578,0.524685870276265,409.17379977670254,8.116438033941522,72,3321.0337910000017,0.8466,221.58225916641533
2485691,0.5400401085049209,1064.0696830389547,3.1210680380585765,68,3321.033878000002,1.1905,485.76566219536846
2485925,0.4922404626966871,336.71234974351114,9.863118604143201,68,3321.0338409999968,1.3853,141.16142612816466
2487211,0.6386850805886581,320.16598718695394,8.02725202505435,39,2570.0530690000014,0.5923,201.07139809517926
2488726,0.4976135413511719,1030.4123711340208,3.223014586233114,70,3321.034101999998,1.8822,357.5089761758451
2488800,0.46515633148506186,317.2558072428221,10.468000153762802,69,3321.0338390000034,2.1061,102.13959861009693
2489048,0.7522262965607549,460.8887025780758,7.240264543986538,71,3336.9561319999993,1.1901,210.44185314737948
2489112,0.7720911504152699,403.76423062798375,8.197956121204248,71,3310.041446000003,2.802,106.19785129615563
2489292,0.597913745686496,952.1108465035721,3.4880748036804783,70,3321.033854000001,1.012,473.21612649282906
2489570,0.3526084536135387,523.0494766888677,6.349368384848791,73,3321.033811000001,1.9092,179.79151542996962
2489918,0.5450252314674736,676.5846153846153,4.908526960980489,63,3321.033825999999,0.7498,386.66397038782446
2490331,0.6311548266935727,321.85304449648703,10.318478898329165,74,3321.033847999999,0.8198,176.86176749999288
2490510,0.4963323551389829,334.40802980761913,9.978696229034055,68,3336.956145999997,1.0117,166.23156027619382
2490551,0.42075933455322173,1100.0,3.0191218136363616,70,3321.033994999998,1.7199,404.4266333321078
249058,0.42657491101724937,314.19589912124025,10.620550078256622,62,3336.933280999998,1.1889,143.54054507800274
2490594,0.6901054685442725,481.31771916383934,6.932959232826649,68,3336.9561250000042,1.7178,177.0982850702183
2490643,0.47519798659737794,334.40802980761913,9.931082979408568,128,3321.033893,2.0979,107.94668317493112
249076,0.647419373952015,338.1102483278234,9.869364550478187,65,3336.9332989999966,1.8805,117.37901347954292
2490911,0.4924237584455878,400.127376944773,8.272469635230332,58,3310.041575999996,0.65,242.5014405725897
2491219,0.41852388085863407,269.1926302258676,12.39616461713721,66,3336.956158000001,2.096,86.94852397476345
2491276,0.5159306222819138,309.81331454737585,10.71946750852812,67,3321.033758999998,1.2502,137.68256801501016
2491372,0.7929943896904493,397.52327578414537,8.394366597572418,71,3336.9561079999985,1.5712,154.60612779408265
2491485,0.7042970672339106,328.1205700216369,10.169908289443601,67,3336.9561050000048,1.8315,115.88224263522406
2491654,0.4196604448392297,611.3999721951897,5.457893807254986,66,3336.956121999996,0.715,356.50144151323013
2491958,0.37389995033964124,404.76760239300506,8.204791607247941,68,3321.0338269999993,1.1136,191.50624640092974
2491991,0.7346788279121463,321.2183186034621,10.338868488069485,71,3321.033951999998,1.682,119.76820231299854
2492068,0.6660867415776722,398.49583182312426,8.333923579090456,73,3321.0338090000005,2.6504,109.16497694036936
249227,0.6894350113913663,319.74698269594296,10.355173368902634,37,3311.0354399999997,0.6723,191.20192710395443
2492521,0.7738216132901805,396.2338949454906,8.421682623741868,69,3336.9561079999985,1.5573,154.94228089996898
2492819,0.8220673169911737,399.1468506080958,8.360221557344575,65,3336.9561049999975,2.5015,113.99310312954329
249322,0.5298297953133513,504.1614123581336,6.618779698731861,64,3336.933320999997,4.1567,97.76822626061892
2493755,0.4949557222693341,297.18880929855385,11.17482824080268,73,3321.033899000002,1.9313,101.38464479874247
2493793,0.5812961220306955,418.6387434554974,7.932934562118571,71,3321.0337570000047,2.1241,134.0029907671001
2494157,0.630180494599024,1032.5898098145105,3.2162178644747392,73,3321.0337930000023,0.3601,759.2013894673263
2494361,0.7015308697172437,393.046742336223,8.449463018724362,72,3321.0339139999996,0.9642,200.10525523685115
2494474,0.7526558464478774,307.66755281936474,10.845980073040602,69,3336.956146999997,1.822,109.02464664045526
2494639,0.7105989846894191,450.27132179789083,7.410989688785538,66,3336.9561230000036,1.2595,199.27918645624732
2495005,0.4223488693351016,307.0874938900915,10.866467001727916,134,3336.956119000002,1.0694,148.39445921044336
2495465,0.6215074707800323,411.5863359850257,8.068862884021547,68,3321.033709999996,0.9629,209.68278362882762
2495800,0.6641189683932277,433.4943321833415,7.661077726837273,72,3321.0337729999956,2.0077,144.12818172801195
2496563,0.3728564545416037,291.6893281156728,11.406031134195734,72,3327.0175579999996,1.5911,112.57355104614751
2497212,0.7420045568888354,296.8277537796976,11.188420768311426,73,3321.033804999999,2.0013,98.8997280444133
2497288,0.626985827001442,1100.0,3.033596471818184,67,3336.956119000002,1.106,522.3171889838557
2497640,0.48726422472791375,237.4109263657957,13.988546697648827,71,3321.0338300000003,2.201,74.16773707147631
2497648,0.6593445713100978,428.55193919313973,7.749431735748781,74,3321.033997999999,1.1178,202.35713438149955
249775,0.7251640700405722,395.2723350710048,8.44211231074538,62,3336.9334460000027,1.1941,180.1523791399685
2498197,0.7687039241953123,646.165148398472,5.113306015016606,23,3304.0401400000046,2.2885,196.49236685372418
2498342,0.5457439472847977,752.6613041245935,4.433542810974124,64,3336.9561140000005,1.2984,327.47185177714647
2498605,0.7950689973927122,335.32596263820045,9.951380295000913,67,3336.956177,0.9088,175.6737021365258
2499036,0.5697250835782268,463.95189365966877,7.192461500001591,63,3336.9561329999997,1.1298,217.83824474583002
2499042,0.4926920171024663,325.49774258011985,10.202939586232432,65,3321.0338029999984,0.806,180.23130818389802
2499447,0.7015190103972988,390.5337003818488,8.503834349642098,70,3321.033896000001,2.0805,126.77607543640605
2499604,0.7205754399160942,449.0300183785991,7.396017549098188,71,3321.033896000001,0.8092,248.19258146064507
2499707,0.43178616730879565,317.0499603489294,10.525016648251626,68,3336.9561109999995,1.7201,116.5582001944522
2500072,0.6144394114428237,423.72097504576544,7.87536223959549,66,3336.956167000004,2.0876,137.23311797051608
2500419,0.3516104082374421,333.7228714524207,9.906545025252615,68,3306.040651999996,1.0411,163.5014803059236
2500900,0.6083617927004923,314.39805547612235,10.563150007307307,71,3321.033822000005,1.7233,115.44745546804332
2502465,0.7074179667529549,325.49774258011985,10.251856364806033,69,3336.956103999997,1.2166,146.8455032843634
2502675,0.7491641448206836,409.17379977670254,8.116438187910324,71,3321.033854000001,1.0575,198.8694045087254
2503955,0.6726309500304112,859.9530700039107,3.8803933009795806,67,3336.9561319999993,1.0336,422.8722806864235
2504151,0.5197926366464243,1100.0,3.0191217163636415,70,3321.0338880000054,1.8509,385.843067101617
2504543,0.7840846907964301,393.3631484794275,8.483143944467683,69,3336.956210999997,1.0857,188.60006160014743
2504551,0.7284532072934142,443.72918978912315,7.5202537759254655,122,3336.956115000001,1.0852,212.7993428875519
250482,0.7382178588371179,340.22899582237346,9.807903979301484,65,3336.9333220000044,1.2559,150.81741026746462
2505564,0.3777808777914533,952.1108465035721,3.4880748456923922,70,3321.033894,1.6192,363.51208250747254
2505602,0.457911504228528,330.3387666190941,10.053418361973275,70,3321.033822000005,3.2609,77.52793227231199
2505637,0.3310083435450562,268.7484722561721,12.41665154776843,63,3336.956134,1.5168,106.78181510496348
2505672,0.6119930997922535,327.68050070784585,10.183566333033566,69,3336.956115000001,2.3553,97.66056707532735
2506011,0.5335668116231643,307.8613930696535,10.787431953991767,71,3321.033829,0.8216,169.00603484280495
2506575,0.5979560152083825,390.5337003818488,8.544604841367724,59,3336.956146999997,1.3733,164.55302759105416
2506878,0.6608653037085706,324.4172322218944,10.286001804360357,64,3336.956235999998,1.583,125.59707015946356
25070,0.5480357305935041,431.19913717031073,7.70185650600754,51,3321.0338799999954,2.1058,138.83673680543203
2507023,0.5646032675932109,322.4902837867566,10.298089517624044,69,3321.033811000001,2.1807,101.38972043473343
2507391,0.7386271184522943,438.9460025950693,7.60220186371844,68,3336.956118999995,3.1369,106.1050551367133
250750,0.5371897417212125,399.1468506080958,8.320330883083358,56,3321.0338679999986,0.7261,231.24201993401067
2507526,0.6881527482676433,439.34065934065933,7.559131665582789,71,3321.033889999999,0.6485,266.5093474920591
2507583,0.7895229550608776,400.4552904753232,8.332905676034844,64,3336.9561630000026,0.9113,209.5198506123179
2507619,0.7043965851107381,392.1005706134094,8.46985213208059,71,3321.033854000001,2.1611,124.03928082420974
2508159,0.5362752840336651,333.9509454020806,9.944675895441588,70,3321.0339170000007,1.3865,139.93335235788
2508691,0.7194311642646053,392.1005706134094,8.510459716443675,63,3336.9561109999995,3.9755,78.80626482030135
2509117,0.5664093607892549,201.40135555962627,16.48962993705761,71,3321.0338219999976,1.5365,79.40128348496994
2510156,0.8154241609996336,400.4552904753232,8.332905598622947,67,3336.9561319999993,1.6092,153.47818889902007
2510931,0.49905346937242434,1013.3179723502304,3.277385677170404,74,3321.0338090000005,1.1128,479.6090365156335
2510995,0.8135136020434519,325.28106508875743,10.258685374414494,65,3336.9561050000048,1.7238,119.42178760876622
2511257,0.7744143602233173,340.22899582237346,9.807970945962976,58,3336.956105999998,1.6247,129.6258604116179
2511317,0.6397918912977946,478.95883249836623,6.933860709231891,71,3321.0338300000003,1.9865,160.37463000112714
251135,0.6807875061430224,322.7032579982388,10.340562815198512,33,3336.9333100000003,0.4225,226.85642038540516
2511760,0.5753655448765387,326.3673469387755,10.175754076350687,62,3321.0338610000035,1.8117,116.07474017099103
2511996,0.6451162177387096,331.90943396226413,10.053815395254446,52,3336.956177,0.6967,195.6205775695551
2512061,0.3945027983069804,277.1315142731111,11.98360233303221,67,3321.0338610000035,2.4425,80.50298163343824
2512407,0.5074212480526926,296.4675744910341,11.255720328703005,65,3336.9561050000048,3.785,61.95769581839793
2512532,0.5187682486103787,849.4881205331272,3.9094529302137406,67,3321.0338219999976,0.8892,449.6549441737917
2512776,0.5881344255145506,976.8547312305642,3.3997213053535904,69,3321.0338420000044,1.3019,424.3688827623113
2513332,0.3414274107090018,252.2397476340694,13.22930322163581,66,3336.956105999998,0.7204,146.61691910838724
2513385,0.5484650117671955,279.8294731483838,11.868063494651869,72,3321.033954999999,2.1589,88.58446710829206
2513542,0.6175497485843673,390.5337003818488,8.54460481576173,70,3336.9561369999938,1.4751,157.7850189413958
2514610,0.7218085281550226,391.7861915367483,8.517288735754246,68,3336.956116000001,2.4633,113.12510944381033
2514686,0.6813004883441323,404.098134705504,8.257786471674471,66,3336.956109999999,2.1486,128.3421630901048
2514886,0.7105133859597155,399.79999999999995,8.306738229114547,70,3321.0339439999952,1.5635,155.95865028281645
2514997,0.6013385045255762,306.89462665736215,10.87329601155124,67,3336.9561200000026,1.4547,125.02327235807316
2515171,0.5767102499390261,395.9128555995678,8.428511635335848,64,3336.956109999999,0.9545,202.56477646434783
2515195,0.6512189734768656,396.55545536519384,8.414853649981817,62,3336.956121000003,2.1734,124.96232916278876
2515777,0.3994991510599221,390.5337003818488,8.54460477223156,65,3336.9561199999953,2.2411,120.49418419112303
2515795,0.5063459630383959,1019.6614885230697,3.256996423205464,74,3321.0338209999973,1.1111,483.0000893008714
2515938,0.640797288070377,460.8887025780758,7.2402645244590405,59,3336.9561229999963,2.352,137.49662964739733
2515948,0.7417944668421949,393.3631484794275,8.414721838573831,69,3310.0414759999985,1.8412,138.44965102049397
2516026,0.5179607732577369,643.6118835065125,5.184733519554774,66,3336.956105999998,2.1109,206.88928718586664
2516305,0.5248729633065643,515.8709677419355,6.46858688638069,68,3336.956177,0.6854,306.08221653134893
2516639,0.6431452899243866,316.84438040345816,10.48159343325299,72,3321.033976999999,1.1727,145.82978800729884
2517318,0.6340081075318388,416.4977744104555,8.011942370456584,65,3336.9561659999963,1.8439,146.45303084161029
2517414,0.7465427046251731,330.3387666190941,10.053418504251441,70,3321.033868999999,1.3065,143.2207962796853
2517654,0.6086314676586909,430.8189655172414,7.7456110108654235,63,3336.9561229999963,2.7094,116.14249353459897
251771,0.4964356395283382,684.1630367143745,4.85415567603439,56,3321.0338880000054,2.1071,220.19343977161162
2517911,0.4457128497918002,263.1049955130122,12.622465740433835,75,3321.0337919999947,1.0291,129.66585950076993
2517966,0.6961775012442891,391.7861915367483,8.517288758725947,54,3336.956124999997,1.1871,179.1350151052756
2518857,0.4900203898831835,507.82909930715937,6.571021833039252,134,3336.9560990000027,0.9191,264.6183624131933
2519014,0.7695825775223073,409.17379977670254,8.15535140280505,68,3336.9561220000032,2.4205,119.62397303806534
2519087,0.5726498547849207,295.03555615188515,11.310352401329299,64,3336.9561109999995,1.8678,102.8787070757672
2519156,0.6517778952392318,527.5671785028791,6.325177641773607,63,3336.956121999996,1.0219,260.9264446821698
2519208,0.7126009385054637,397.8469332368373,8.387537714193009,66,3336.9561570000005,1.5374,156.79314780359317
2519654,0.8252003281210618,852.4520255863539,3.8958600499724882,70,3321.0337910000017,0.5317,556.5398090920899
2519680,0.6557994613583833,406.45101663585945,8.209983418468322,68,3336.956106999998,1.2281,182.4204553816523
2519692,0.7601836765206537,421.89178818112043,7.909507166248588,65,3336.9561220000032,1.5662,164.40331547857548
2519741,0.7446084747289845,392.1005706134094,8.510459708792574,65,3336.9561079999985,1.9289,133.8729798263544
2520032,0.6997442843636597,312.7880512091038,10.61752137961255,70,3321.0338210000045,2.1209,100.22366984174559
2520340,0.44964814368273986,414.37859229247147,8.01449181200942,69,3321.033835000002,0.6583,249.88156081075283
2520398,0.45954459488733956,326.58547452844203,10.217711344383096,66,3336.9561079999985,1.5174,129.73126024010566
2520419,0.5487583406194025,606.0915104740903,5.505696897799806,67,3336.956148999998,1.7391,221.27396242345674
25205,0.7520236761179431,395.2723350710048,8.442112037516038,61,3336.9333380000025,1.3735,166.5356372744912
2520626,0.6993599428699578,457.4370709382151,7.294896544252139,67,3336.9561080000058,2.1551,144.9833827575085
2520694,0.6442873477065687,440.92640866252253,7.5680568535736015,68,3336.9561289999983,2.8347,114.98328647939148
2520885,0.5795119154773646,1007.0528967254407,3.2977749597848915,66,3321.033825999999,4.1445,195.75330872299364
2521149,0.8487187625928216,1030.4123711340208,3.2230142931465773,71,3321.0338000000047,0.7693,582.3842034330079
2521235,0.7381528487853426,393.046742336223,8.489972750226931,69,3336.9561319999993,1.6852,146.37522059296253
2521335,0.4754991677481064,603.0992868897421,5.533012862955115,68,3336.956112,0.8638,323.5858390866735
2521736,0.47571393896309455,406.78938118582926,8.164013164057721,70,3321.033863000004,0.7654,230.423349487838
2521746,0.6770561294975358,395.2723350710048,8.401887585690575,70,3321.033725000001,1.709,145.91079183130483
2521752,0.5366247970873236,580.1846965699208,5.751541069125471,134,3336.956109999999,1.3071,251.47791451169033
2521911,0.6843342941484263,390.5337003818488,8.544604874655514,69,3336.9561600000015,1.2975,169.98202410526605
2522065,0.3129334655152664,337.64299424184253,9.835932859964068,68,3321.0338219999976,1.6934,125.35939490675077
2522266,0.5818614062484259,404.43259150266687,8.211587987161765,73,3321.033810000001,1.2921,176.44631189855016
2522803,0.5432403754233954,636.071738501591,5.246194671156037,69,3336.9561650000032,2.0918,205.72861714910115
2523119,0.5205967771213544,417.56551462210405,7.991455336104402,66,3336.9561599999943,0.8012,231.8262905963269
252338,0.6191409590198956,303.2756361630232,11.002971934106377,62,3336.9333130000014,1.347,129.21842188454332
2523386,0.6690972858964751,914.6838602329451,3.630799655909771,73,3321.033844999998,2.8705,236.32188612141718
2523430,0.5452172041569604,491.4841305319624,6.789550054013381,66,3336.9561050000048,1.2192,221.46905665643587
2523779,0.5962157684725564,340.22899582237346,9.77875955562871,70,3327.017543999995,1.0952,162.38497318746346
2523991,0.7735074550693531,331.684139075345,10.060644224057922,55,3336.9561179999946,0.7343,191.24957566473216
2524183,0.5076614912737463,340.22899582237346,9.7611722304052,69,3321.033825999999,2.1101,109.39487341962428
2524321,0.5493171191078786,321.6411906677393,10.29109931513507,69,3310.041437,1.2583,142.42624570151852
2524327,0.3386110152000052,394.9528513695554,8.448998670166906,139,3336.956116000001,1.995,131.87073501487657
2525957,0.641654333732533,310.4037267080745,10.750374038319148,65,3336.956164999996,2.195,97.15296610581362
2526401,0.6520432699199763,394.31543082578673,8.462656675676248,70,3336.956113,3.4734,88.1466962099939
252649,0.8566971937120653,323.9870340356564,10.299588987973987,63,3336.933288,0.6972,190.89502358923897
2526521,0.4345264013745819,449.4430250383239,7.424647777580838,66,3336.9561570000005,2.0464,147.5325055929372
2527242,0.6127013954128563,406.78938118582926,8.203154466010064,66,3336.9561290000056,0.4677,277.1611236532188
2527410,0.5988501920896784,312.9883994021778,10.642478891749066,103,3330.972434000003,0.5337,204.07406885452028
2527604,0.5420729918880826,716.2540716612378,4.65054591769976,81,3330.972449000001,0.5636,458.0801174605
2528059,0.7115137071791569,430.06062976725997,7.722245709395153,69,3321.033853000001,1.8046,153.34116443245384
2528436,0.6898757980314184,390.5337003818488,8.544604869534316,67,3336.956158000001,2.1979,122.12192388187522
2528555,0.49319956751931926,476.158510177566,7.0080782946746165,69,3336.9561200000026,0.8748,253.9782964463228
2528730,0.6447420801938945,398.49583182312426,8.306339205247175,71,3310.041551000002,0.4335,277.988023594785
2529122,0.8406250404525336,1100.0,3.033596453636366,69,3336.9560990000027,0.9135,574.8628168278025
2529492,0.750483515762094,401.4422638064811,8.312418601267684,70,3336.9561410000024,2.7288,107.65990769322063
2529678,0.6040324663780209,323.13005143276996,10.326975548092214,67,3336.956139999995,2.3261,97.14983056215085
2529726,0.7459261815688593,400.78374191196576,8.326076592031468,65,3336.9561319999993,1.6378,151.93863898398885
2530109,0.7127959303387583,676.5846153846153,4.9320602746828035,70,3336.9561040000044,1.4646,274.52106442612
2530240,0.40037347598573186,415.0825861255309,8.03925831037109,66,3336.9561299999987,2.7925,109.44827584061461
2530936,0.6848538515375525,430.06062976725997,7.722245637312303,69,3321.033822000005,1.2953,187.3657603656428
2531145,0.7918530051542112,1100.0,3.0335964609090893,68,3336.956106999998,1.5113,438.0201489268506
2531595,0.48535528045933773,314.19589912124025,10.569946381504161,70,3321.033807,1.4341,129.08093304352337
2532258,0.6742879455666176,317.2558072428221,10.518187752024208,66,3336.956146000004,0.8448,171.97300912989056
2532432,0.8175841889598509,411.9333083551892,8.062066775470472,73,3321.0338390000034,2.5295,116.71151957931411
2532495,0.49935775003207633,331.684139075345,10.060644296415923,68,3336.9561419999955,2.0993,107.01904916443874
2532534,0.5533061111403755,482.26779252110975,6.919301194789895,66,3336.956113,3.82,100.05555861433811
2532952,0.6340882590315982,853.9417475728155,3.889063751057348,72,3321.033896000001,2.2617,261.8087952824648
253302,0.5903142957644963,397.8469332368373,8.387480244854705,62,3336.933293000002,2.7659,105.64458250002319
2533030,0.5924963442635119,340.22899582237346,9.761172212770035,73,3321.033820000004,0.7225,197.5204620158917
2533555,0.05937742130849117,400.127376944773,8.29994154700986,73,3321.0338399999964,1.413,165.82154038324614
253364,0.6378148203958589,1100.0,3.0335757163636363,60,3336.933288,0.482,742.2402159244265
253378,0.6608014003255858,1057.1634615384614,3.141457433807811,50,3321.0340149999975,0.8209,580.5719487827237
2533804,0.36730973955829166,303.2756361630232,11.003047106646756,67,3336.956111000007,0.5269,198.6218063809177
2534281,0.608252784976221,309.81331454737585,10.719467931363404,69,3321.033889999999,1.4428,126.82713056630745
2534353,0.8068488140787929,406.45101663585945,8.170809581158753,70,3321.0338609999963,1.8411,143.06114414693585
2534406,0.5054753319585016,408.8314585851074,8.123234465599852,73,3321.033795000003,0.8073,226.21117611083238
2534486,0.3876084661339477,331.45914983418754,10.06747324570559,70,3336.9561230000036,1.5506,129.9534030558251
2534613,0.67825683989337,875.358280254777,3.812103286472327,67,3336.956177,0.9576,447.1589089981493
2534867,0.3330259870221071,390.5337003818488,8.50383420880917,109,3321.0338409999968,2.211,121.62369990091835
2535133,0.6631991346881612,465.27719001269566,7.137753438782113,69,3321.033862999997,1.5614,181.64956274408357
2535205,0.6839301038941835,490.9902869264262,6.763950315167123,71,3321.033905999997,2.38,145.26339849894268
2535304,0.606837255106049,416.14307342922024,7.98050965412707,71,3321.0338150000025,1.6991,154.17845705206187
2535424,0.7815018693687878,396.55545536519384,8.374702158470145,74,3321.0338279999996,1.8966,136.9037683370827
2535870,0.7736654235698731,401.11273257935056,8.279552497982639,70,3321.033927000004,1.0096,199.59829447618958
2536148,0.6386417919768983,448.6177700703866,7.4383056727254635,70,3336.9561040000044,2.062,146.51135534630524
2536411,0.3486488320759027,678.4634372107373,4.918402350049565,68,3336.9561639999956,1.8652,236.79444269535716
2536513,0.6769933741734492,432.34368855682266,7.681467114937483,71,3321.0338260000062,1.4392,177.2481504414655
2536544,0.515639020772273,285.55288617622233,11.664993236819768,73,3330.9724859999988,0.92,148.7254615501158
2536996,0.540761048291386,591.4201183431952,5.642276976218112,66,3336.9561170000015,0.8282,323.4985878695959
2537258,0.4422172008981517,340.22899582237346,9.799091999614818,61,3333.935231000003,1.6779,127.05067247558664
25378,0.7308025412331792,638.5654130971395,5.225671838089947,62,3336.9332959999956,2.1546,202.4235760784694
2537858,0.6842645187648743,336.2489486963835,9.876711349954979,65,3321.033808,0.812,185.56785248144783
2537910,0.5519063455485539,392.4154546265726,8.503630783796432,69,3336.956139999995,1.9821,131.59030704086805
2537962,0.4174267442005272,759.6821558127482,4.392568765064577,62,3336.956108999999,0.6327,465.2919432919386
253811,0.6053292322356397,296.4675744910341,11.255643419786251,65,3336.9333039999983,1.247,131.93928548777663
2538307,0.5232144765153897,481.31771916383934,6.9329592515253085,67,3336.956134,1.3635,203.64616846365107
2538323,0.6638136940322081,1043.6165163739915,3.1822357838287303,73,3321.033822999998,1.1877,477.0382211336068
2538362,0.659293102329421,390.5337003818488,8.544604882337294,65,3336.9561629999953,3.4688,87.39117892540476
253839,0.7455258222787698,303.0875258442453,10.977085288260062,56,3327.0176210000063,1.0248,149.6876362328355
2538771,0.6589524203649197,894.5890968266884,3.7000690951202833,72,3310.0414699999965,2.1999,279.5678292530043
2538860,0.6796402398722216,302.71200440528634,10.970935429285555,68,3321.033854000001,2.3686,89.86285234378862
2539276,0.5115922369992157,393.3631484794275,8.483143697876214,70,3336.9561140000005,2.055,128.76044140079458
253966,0.7486435197860046,396.2338949454906,8.38149869651324,39,3321.0338739999934,2.4899,113.53732053797833
2539795,0.7101503440337135,329.22593202575234,7.845563021438903,64,2582.9627980000005,1.5394,129.64713397879513
2539953,0.7753247661115493,443.72918978912315,7.484370786105552,63,3321.0337849999996,1.0385,217.67436339912837
2540400,0.555331206667922,500.0341102899374,6.673456976895273,63,3336.9561220000032,1.8675,174.37981178376197
2540801,0.4848186473413976,435.4257425742574,7.588068019282355,64,3304.040151999994,1.8584,152.33198382810573
2541074,0.76651146642343,1100.0,3.0191216527272693,70,3321.0338179999962,2.4777,316.3010035368203
2541643,0.6744566660591255,413.3270676691729,8.073403391695862,69,3336.9561500000054,1.215,186.60364228856565
2541851,0.3199998154422984,467.05607476635504,7.1318467737868945,129,3330.9723599999998,2.09,151.15083325772008
